ExpectedDateTime;Openning_hours;DateTime;Consumption_BEMT;Network_electricity active Injection Export (Wh);Ele Act Technobo (Wh);Radiation (VA);Electricity Meter reading (Wh);Solar local consumption (Wh);Gas Consumption BEMT (m3);Solar Production elektricity active  (Wh);Green energy Total (WebService) (VA);temp hall (C);Network  electricity active Buying Import (Wh);Tout (C)
28-01-2013 17:45;0;28-01-2013 17:45;26600;0;25200;;;0;3.6;0;0;21.84;26600;5
28-01-2013 18:00;0;28-01-2013 18:00;26600;0;25200;;;0;4;0;0;21.43;26600;5
28-01-2013 18:15;0;28-01-2013 18:15;26600;0;25800;;;0;5.2;0;0;21.38;26600;4.75
28-01-2013 18:30;0;28-01-2013 18:30;27300;0;26100;;;0;3.6;0;0;21.64;27300;4.5
28-01-2013 18:45;0;28-01-2013 18:45;28000;0;26700;;;0;4;0;0;21.3;28000;4.25
28-01-2013 19:00;0;28-01-2013 19:00;29400;0;27900;;;0;7.2;0;0;21.41;29400;4
28-01-2013 19:15;0;28-01-2013 19:15;28000;0;26700;;;0;3.6;0;0;21.36;28000;4.25
28-01-2013 19:30;0;28-01-2013 19:30;28700;0;27000;;;0;4;0;0;21.22;28700;4.5
28-01-2013 19:45;0;28-01-2013 19:45;29400;0;27900;;;0;5.2;0;0;21.11;29400;4.75
28-01-2013 20:00;0;28-01-2013 20:00;28700;0;27600;;;0;2.4;0;0;21.25;28700;5
28-01-2013 20:15;0;28-01-2013 20:15;26600;0;25500;;;0;4.8;0;0;21.1;26600;5
28-01-2013 20:30;0;28-01-2013 20:30;27300;0;25800;;;0;5.6;0;0;21.08;27300;5
28-01-2013 20:45;0;28-01-2013 20:45;26600;0;25800;;;0;4.8;0;0;21.17;26600;5
28-01-2013 21:00;0;28-01-2013 21:00;26600;0;24900;;;0;2.4;0;0;21.08;26600;5
28-01-2013 21:15;0;28-01-2013 21:15;25200;0;24300;;;0;2.8;0;0;21;25200;5.25
28-01-2013 21:30;0;28-01-2013 21:30;25200;0;23400;;;0;2.4;0;0;20.89;25200;5.5
28-01-2013 21:45;0;28-01-2013 21:45;25200;0;24000;;;0;5.2;0;0;21.16;25200;5.75
28-01-2013 22:00;0;28-01-2013 22:00;21700;0;20700;;;0;3.6;0;0;20.72;21700;6
28-01-2013 22:15;0;28-01-2013 22:15;21000;0;19200;;;0;9.6;0;0;20.82;21000;6
28-01-2013 22:30;0;28-01-2013 22:30;19600;0;18300;;;0;2.4;0;0;20.92;19600;6
28-01-2013 22:45;0;28-01-2013 22:45;19600;0;18300;;;0;2.8;0;0;20.76;19600;6
28-01-2013 23:00;0;28-01-2013 23:00;19600;0;18600;;;0;5.6;0;0;20.81;19600;6
28-01-2013 23:15;0;28-01-2013 23:15;19600;0;18300;;;0;2.8;0;0;20.81;19600;6.25
28-01-2013 23:30;0;28-01-2013 23:30;19600;0;18300;;;0;2.8;0;0;20.71;19600;6.5
28-01-2013 23:45;0;28-01-2013 23:45;19600;0;18000;;;0;4.4;0;0;20.65;19600;6.75
29-01-2013 00:00;0;29-01-2013 00:00;20300;0;18600;;;0;3.6;0;0;20.79;20300;7
29-01-2013 00:15;0;29-01-2013 00:15;19600;0;18300;;;0;2.8;0;0;20.63;19600;7
29-01-2013 00:30;0;29-01-2013 00:30;18900;0;18000;;;0;2.8;0;0;20.65;18900;7
29-01-2013 00:45;0;29-01-2013 00:45;20300;0;18900;;;0;6;0;0;20.7;20300;7
29-01-2013 01:00;0;29-01-2013 01:00;20300;0;18600;;;0;2.8;0;0;20.76;20300;7
29-01-2013 01:15;0;29-01-2013 01:15;19600;0;18300;;;0;3.2;0;0;20.63;19600;7
29-01-2013 01:30;0;29-01-2013 01:30;18900;0;18000;;;0;2.8;0;0;20.5;18900;7
29-01-2013 01:45;0;29-01-2013 01:45;19600;0;18300;;;0;3.2;0;0;20.63;19600;7
29-01-2013 02:00;0;29-01-2013 02:00;20300;0;18600;;;0;3.2;0;0;20.65;20300;7
29-01-2013 02:15;0;29-01-2013 02:15;18900;0;18000;;;0;3.6;0;0;20.52;18900;7
29-01-2013 02:30;0;29-01-2013 02:30;20300;0;18300;;;0;6;0;0;20.61;20300;7
29-01-2013 02:45;0;29-01-2013 02:45;19600;0;18600;;;0;3.2;0;0;20.43;19600;7
29-01-2013 03:00;0;29-01-2013 03:00;19600;0;18600;;;0;3.2;0;0;20.5;19600;7
29-01-2013 03:15;0;29-01-2013 03:15;20300;0;18600;;;0;3.2;0;0;20.51;20300;7.25
29-01-2013 03:30;0;29-01-2013 03:30;19600;0;18300;;;0;3.2;0;0;20.51;19600;7.5
29-01-2013 03:45;0;29-01-2013 03:45;19600;0;18300;;;0;1.2;0;0;20.4;19600;7.75
29-01-2013 04:00;0;29-01-2013 04:00;19600;0;18300;;;0;5.6;0;0;20.36;19600;8
29-01-2013 04:15;0;29-01-2013 04:15;19600;0;18000;;;0;3.6;0;0;20.41;19600;8
29-01-2013 04:30;0;29-01-2013 04:30;19600;0;18300;;;0;0;0;0;20.46;19600;8
29-01-2013 04:45;0;29-01-2013 04:45;20300;0;18900;;;0;6.8;0;0;20.49;20300;8
29-01-2013 05:00;0;29-01-2013 05:00;32200;0;31500;;;0;4;0;0;20.34;32200;8
29-01-2013 05:15;0;29-01-2013 05:15;44800;0;43500;;;0;8.4;0;0;20.36;44800;8.25
29-01-2013 05:30;0;29-01-2013 05:30;45500;0;43800;;;0;10;0;0;20.14;45500;8.5
29-01-2013 05:45;0;29-01-2013 05:45;51800;0;50400;;;0;11.2;0;0;20.52;51800;8.75
29-01-2013 06:00;0;29-01-2013 06:00;64400;0;63000;;;0;6.8;0;0;20.43;64400;9
29-01-2013 06:15;0;29-01-2013 06:15;72100;0;70800;;;0;11.2;0;0;20.86;72100;9
29-01-2013 06:30;0;29-01-2013 06:30;67200;0;65700;;;0;22.4;0;0;20.98;67200;9
29-01-2013 06:45;0;29-01-2013 06:45;67200;0;66300;;;0;8;0;0;21.15;67200;9
29-01-2013 07:00;0;29-01-2013 07:00;76300;0;75000;;;0;8.4;0;0;21.04;76300;9
29-01-2013 07:15;1;29-01-2013 07:15;77700;0;76200;;;0;9.2;0;0;21.16;77700;9
29-01-2013 07:30;1;29-01-2013 07:30;81900;0;80400;;;0;17.2;0;0;21.24;81900;9
29-01-2013 07:45;1;29-01-2013 07:45;83300;0;81900;6.5;;0;9.2;0;92288.7;21.21;83300;9
29-01-2013 08:00;1;29-01-2013 08:00;83400;0;82500;8.5;;100;8;100;153080.6;21.33;83300;9
29-01-2013 08:15;1;29-01-2013 08:15;80400;0;78300;8.5;;600;6.8;600;153080.6;21.29;79800;9
29-01-2013 08:30;1;29-01-2013 08:30;81000;0;78300;12.8;;1200;15.2;1200;153080.6;21.43;79800;9
29-01-2013 08:45;1;29-01-2013 08:45;79300;0;76800;12.5;;1600;8;1600;153081;21.42;77700;9
29-01-2013 09:00;1;29-01-2013 09:00;80400;0;76200;25.3;;2700;6;2700;153081.8;21.37;77700;9
29-01-2013 09:15;1;29-01-2013 09:15;0;0;59900;27.85;;0;4.933;1933.333;0;21.22;60900;9
29-01-2013 09:30;1;29-01-2013 09:30;0;0;43600;30.4;;0;3.867;1166.667;153082.6;21.07;44100;9
29-01-2013 09:45;1;29-01-2013 09:45;27700;0;27300;38.9;;400;2.8;400;153082.6;20.92;27300;9
29-01-2013 10:00;1;29-01-2013 10:00;96600;0;90300;44.4;;4900;29.2;4900;153083.4;21.41;91700;9
29-01-2013 10:15;1;29-01-2013 10:15;94100;0;87900;38.7;;5200;16;5200;153085;21.32;88900;9
29-01-2013 10:30;1;29-01-2013 10:30;91400;0;84000;51.6;;6000;12.4;6000;153086.2;21.64;85400;9
29-01-2013 10:45;1;29-01-2013 10:45;87800;0;80100;55.6;;5900;13.6;5900;153087.8;21.62;81900;9
29-01-2013 11:00;1;29-01-2013 11:00;86800;0;78600;57.2;;7000;8.4;7000;153089.4;21.78;79800;9
29-01-2013 11:15;1;29-01-2013 11:15;87000;0;79200;45.2;;6500;7.6;6500;153091;21.54;80500;9
29-01-2013 11:30;1;29-01-2013 11:30;82100;0;74400;56.5;;6500;4.8;6500;153092.3;21.97;75600;9
29-01-2013 11:45;1;29-01-2013 11:45;78200;0;69600;41;;6800;7.2;6800;153094.2;21.63;71400;9
29-01-2013 12:00;1;29-01-2013 12:00;81700;0;74100;41.2;;6100;4.8;6100;153095.8;21.33;75600;9
29-01-2013 12:15;1;29-01-2013 12:15;81300;0;74400;49.4;;5700;6.4;5700;153097;21.8;75600;9
29-01-2013 12:30;1;29-01-2013 12:30;77400;0;64500;101.9;;11600;8;11600;153099.7;21.81;65800;9
29-01-2013 12:45;1;29-01-2013 12:45;77000;0;65700;66;;9800;8;9800;153102.4;21.52;67200;9
29-01-2013 13:00;1;29-01-2013 13:00;79300;0;70500;57.3;;7200;4;7200;153104.6;21.81;72100;9
29-01-2013 13:15;1;29-01-2013 13:15;75700;0;67800;54.8;;7100;8;7100;153106.4;21.85;68600;9
29-01-2013 13:30;1;29-01-2013 13:30;74000;0;67200;44.6;;5400;8;5400;153107.8;21.71;68600;9
29-01-2013 13:45;1;29-01-2013 13:45;76100;0;68100;57.8;;6800;6.4;6800;153109.4;22.16;69300;9
29-01-2013 14:00;1;29-01-2013 14:00;74800;0;67200;48.9;;6200;6.4;6200;153111.2;21.85;68600;9
29-01-2013 14:15;1;29-01-2013 14:15;74400;0;68400;34.8;;4400;8.8;4400;153112.5;21.84;70000;9
29-01-2013 14:30;1;29-01-2013 14:30;74700;0;71100;14.8;;2600;4.8;2600;153113.4;21.84;72100;9
29-01-2013 14:45;1;29-01-2013 14:45;74100;0;70500;15.9;;2000;8.8;2000;153113.9;22.05;72100;9
29-01-2013 15:00;1;29-01-2013 15:00;71700;0;68400;15.7;;1700;4.8;1700;153114.2;21.7;70000;9
29-01-2013 15:15;1;29-01-2013 15:15;65000;0;62400;12.6;;1300;7.2;1300;153114.6;21.83;63700;9.25
29-01-2013 15:30;1;29-01-2013 15:30;65300;0;62400;22;;1600;7.2;1600;153114.9;22.21;63700;9.5
29-01-2013 15:45;1;29-01-2013 15:45;64900;0;62100;9.7;;1200;7.2;1200;153115.4;21.56;63700;9.75
29-01-2013 16:00;1;29-01-2013 16:00;65200;0;64200;6.9;;100;8.8;100;153115.4;21.62;65100;10
29-01-2013 16:15;0;29-01-2013 16:15;63700;0;62100;;;0;5.6;0;0;21.6;63700;10
29-01-2013 16:30;0;29-01-2013 16:30;37100;0;35700;;;0;4;0;0;21.87;37100;10
29-01-2013 16:45;0;29-01-2013 16:45;30100;0;28800;;;0;4;0;0;21.7;30100;10
29-01-2013 17:00;0;29-01-2013 17:00;29400;0;28200;;;0;3.2;0;0;21.65;29400;10
29-01-2013 17:15;0;29-01-2013 17:15;27300;0;26100;;;0;0.4;0;0;21.78;27300;10.25
29-01-2013 17:30;0;29-01-2013 17:30;27300;0;25800;;;0;4;0;0;21.71;27300;10.5
29-01-2013 17:45;0;29-01-2013 17:45;25900;0;24600;;;0;3.2;0;0;21.75;25900;10.75
29-01-2013 18:00;0;29-01-2013 18:00;23800;0;22800;;;0;0.8;0;0;21.65;23800;11
29-01-2013 18:15;0;29-01-2013 18:15;24500;0;23100;;;0;3.6;0;0;21.78;24500;11
29-01-2013 18:30;0;29-01-2013 18:30;22400;0;21300;;;0;2.8;0;0;21.65;22400;11
29-01-2013 18:45;0;29-01-2013 18:45;21000;0;19500;;;0;1.2;0;0;21.58;21000;11
29-01-2013 19:00;0;29-01-2013 19:00;21700;0;20400;;;0;3.6;0;0;21.49;21700;11
29-01-2013 19:15;0;29-01-2013 19:15;21000;0;19800;;;0;0;0;0;21.6;21000;11
29-01-2013 19:30;0;29-01-2013 19:30;21700;0;19800;;;0;3.6;0;0;21.63;21700;11
29-01-2013 19:45;0;29-01-2013 19:45;21700;0;20400;;;0;4;0;0;21.58;21700;11
29-01-2013 20:00;0;29-01-2013 20:00;19600;0;18900;;;0;0;0;0;21.65;19600;11
29-01-2013 20:15;0;29-01-2013 20:15;19600;0;18000;;;0;4;0;0;21.42;19600;11
29-01-2013 20:30;0;29-01-2013 20:30;18900;0;17400;;;0;3.6;0;0;21.36;18900;11
29-01-2013 20:45;0;29-01-2013 20:45;19600;0;18300;;;0;0;0;0;21.42;19600;11
29-01-2013 21:00;0;29-01-2013 21:00;18900;0;18000;;;0;3.6;0;0;21.56;18900;11
29-01-2013 21:15;0;29-01-2013 21:15;19600;0;17700;;;0;4;0;0;21.38;19600;11
29-01-2013 21:30;0;29-01-2013 21:30;18900;0;17700;;;0;0;0;0;21.36;18900;11
29-01-2013 21:45;0;29-01-2013 21:45;18900;0;17700;;;0;4;0;0;21.51;18900;11
29-01-2013 22:00;0;29-01-2013 22:00;18200;0;17100;;;0;0;0;0;21.47;18200;11
29-01-2013 22:15;0;29-01-2013 22:15;18900;0;17700;;;0;3.6;0;0;21.19;18900;11
29-01-2013 22:30;0;29-01-2013 22:30;19600;0;18000;;;0;4;0;0;21.53;19600;11
29-01-2013 22:45;0;29-01-2013 22:45;18900;0;17100;;;0;0;0;0;21.3;18900;11
29-01-2013 23:00;0;29-01-2013 23:00;18900;0;18000;;;0;4;0;0;21.25;18900;11
29-01-2013 23:15;0;29-01-2013 23:15;19600;0;18300;;;0;0;0;0;21.41;19600;11
29-01-2013 23:30;0;29-01-2013 23:30;18900;0;17400;;;0;4;0;0;21.04;18900;11
29-01-2013 23:45;0;29-01-2013 23:45;18900;0;17400;;;0;0;0;0;21.26;18900;11
30-01-2013 00:00;0;30-01-2013 00:00;18900;0;17700;;;0;4;0;0;21.24;18900;11
30-01-2013 00:15;0;30-01-2013 00:15;18900;0;18000;;;0;0.4;0;0;21.14;18900;11
30-01-2013 00:30;0;30-01-2013 00:30;18900;0;17400;;;0;3.6;0;0;21.09;18900;11
30-01-2013 00:45;0;30-01-2013 00:45;18900;0;17700;;;0;3.6;0;0;21.29;18900;11
30-01-2013 01:00;0;30-01-2013 01:00;18900;0;17400;;;0;0;0;0;21.11;18900;11
30-01-2013 01:15;0;30-01-2013 01:15;19600;0;18000;;;0;4;0;0;21.08;19600;11
30-01-2013 01:30;0;30-01-2013 01:30;18900;0;17400;;;0;0;0;0;21.29;18900;11
30-01-2013 01:45;0;30-01-2013 01:45;18900;0;18000;;;0;4;0;0;21.04;18900;11
30-01-2013 02:00;0;30-01-2013 02:00;18900;0;17400;;;0;0.8;0;0;21.1;18900;11
30-01-2013 02:15;0;30-01-2013 02:15;19600;0;18000;;;0;4;0;0;21.14;19600;11
30-01-2013 02:30;0;30-01-2013 02:30;18200;0;17400;;;0;0;0;0;20.98;18200;11
30-01-2013 02:45;0;30-01-2013 02:45;18900;0;17400;;;0;4;0;0;20.95;18900;11
30-01-2013 03:00;0;30-01-2013 03:00;18900;0;17400;;;0;0.4;0;0;21.1;18900;11
30-01-2013 03:15;0;30-01-2013 03:15;19600;0;18000;;;0;3.6;0;0;20.98;19600;11
30-01-2013 03:30;0;30-01-2013 03:30;19600;0;18000;;;0;3.6;0;0;20.92;19600;11
30-01-2013 03:45;0;30-01-2013 03:45;18900;0;17700;;;0;0.4;0;0;20.98;18900;11
30-01-2013 04:00;0;30-01-2013 04:00;18900;0;17700;;;0;4;0;0;20.92;18900;11
30-01-2013 04:15;0;30-01-2013 04:15;18900;0;18000;;;0;0;0;0;20.73;18900;11
30-01-2013 04:30;0;30-01-2013 04:30;20300;0;18600;;;0;4;0;0;20.92;20300;11
30-01-2013 04:45;0;30-01-2013 04:45;19600;0;18300;;;0;0;0;0;20.84;19600;11
30-01-2013 05:00;0;30-01-2013 05:00;20300;0;19200;;;0;4.8;0;0;20.87;20300;11
30-01-2013 05:15;0;30-01-2013 05:15;21700;0;20100;;;0;4.4;0;0;20.68;21700;11.25
30-01-2013 05:30;0;30-01-2013 05:30;21000;0;19500;;;0;3.2;0;0;20.86;21000;11.5
30-01-2013 05:45;0;30-01-2013 05:45;21000;0;20100;;;0;6.8;0;0;20.88;21000;11.75
30-01-2013 06:00;0;30-01-2013 06:00;40600;0;39600;;;0;9.2;0;0;20.7;40600;12
30-01-2013 06:15;0;30-01-2013 06:15;48300;0;46800;;;0;7.6;0;0;20.9;48300;12
30-01-2013 06:30;0;30-01-2013 06:30;44800;0;43500;;;0;11.2;0;0;20.77;44800;12
30-01-2013 06:45;0;30-01-2013 06:45;49000;0;47700;;;0;5.2;0;0;20.59;49000;12
30-01-2013 07:00;0;30-01-2013 07:00;69300;0;68100;;;0;7.6;0;0;20.78;69300;12
30-01-2013 07:15;1;30-01-2013 07:15;71400;0;70200;;;0;8.8;0;0;21.14;71400;11.75
30-01-2013 07:30;1;30-01-2013 07:30;73500;0;71700;;;0;5.2;0;0;21.21;73500;11.5
30-01-2013 07:45;1;30-01-2013 07:45;72100;0;70500;7.1;;0;5.2;0;124756.7;21.4;72100;11.25
30-01-2013 08:00;1;30-01-2013 08:00;74200;0;72600;13.7;;700;10;700;153115.4;21.24;73500;11
30-01-2013 08:15;1;30-01-2013 08:15;74600;0;72600;7.2;;400;5.2;400;153115.4;21.41;74200;11
30-01-2013 08:30;1;30-01-2013 08:30;71200;0;68700;10.1;;1200;5.6;1200;153115.5;21.52;70000;11
30-01-2013 08:45;1;30-01-2013 08:45;76200;0;74100;7.3;;600;9.6;600;153115.8;21.48;75600;11
30-01-2013 09:00;1;30-01-2013 09:00;73500;0;71700;8.3;;700;5.2;700;153115.8;21.33;72800;11
30-01-2013 09:15;1;30-01-2013 09:15;77100;0;75600;8.05;;100;4.8;100;0;21.57;77000;11
30-01-2013 09:30;1;30-01-2013 09:30;74800;0;72600;7.8;;600;5.6;600;153115.9;21.42;74200;11
30-01-2013 09:45;1;30-01-2013 09:45;74800;0;71700;25.1;;2000;9.6;2000;153115.9;21.62;72800;11
30-01-2013 10:00;1;30-01-2013 10:00;74300;0;63600;86.1;;9200;5.6;9200;153117.7;21.43;65100;11
30-01-2013 10:15;1;30-01-2013 10:15;73800;0;57000;120.1;;15700;8.8;15700;153121;21.48;58100;11
30-01-2013 10:30;1;30-01-2013 10:30;71300;0;55800;103.2;;13900;8.8;13900;153125.3;21.56;57400;11
30-01-2013 10:45;1;30-01-2013 10:45;73300;0;59700;93;;12400;9.6;12400;153127.8;21.71;60900;11
30-01-2013 11:00;1;30-01-2013 11:00;72300;0;57000;69.9;;14200;5.2;14200;153131.7;22;58100;11
30-01-2013 11:15;1;30-01-2013 11:15;71200;0;58200;65.3;;11700;8.4;11700;153133.9;21.59;59500;11
30-01-2013 11:30;1;30-01-2013 11:30;72300;0;59700;99.8;;10700;7.2;10700;153136.1;21.67;61600;11
30-01-2013 11:45;1;30-01-2013 11:45;71000;0;51000;193.5;;19200;6.4;19200;153140.5;22.03;51800;11
30-01-2013 12:00;1;30-01-2013 12:00;71500;0;54000;114;;16200;4.8;16200;153144.9;21.7;55300;11
30-01-2013 12:15;1;30-01-2013 12:15;71300;0;51900;142.9;;18100;8.4;18100;153149.4;21.84;53200;11.25
30-01-2013 12:30;1;30-01-2013 12:30;70500;0;54900;70.4;;14500;5.2;14500;153153.5;21.73;56000;11.5
30-01-2013 12:45;1;30-01-2013 12:45;71500;0;50700;133.6;;19000;4.8;19000;153157.9;21.41;52500;11.75
30-01-2013 13:00;1;30-01-2013 13:00;70100;0;50700;113.7;;18300;9.2;18300;153162.4;21.65;51800;12
30-01-2013 13:15;1;30-01-2013 13:15;69700;0;37500;196.8;;30500;4.8;30500;153169.3;22.22;39200;12
30-01-2013 13:30;1;30-01-2013 13:30;72300;0;50700;111.9;;20500;6.8;20500;153176;21.78;51800;12
30-01-2013 13:45;1;30-01-2013 13:45;70200;0;45900;163.5;;23300;7.2;23300;153181.4;22.05;46900;12
30-01-2013 14:00;1;30-01-2013 14:00;69900;0;46200;75.8;;22300;5.6;22300;153187.7;21.89;47600;12
30-01-2013 14:15;1;30-01-2013 14:15;72100;0;60300;53.4;;9800;8.4;9800;0;21.9;62300;12
30-01-2013 14:30;1;30-01-2013 14:30;71900;0;64500;31;;6800;4.8;6800;153192.4;21.95;65100;12
30-01-2013 14:45;1;30-01-2013 14:45;69100;0;55200;65.7;;12400;4.8;12400;153194.5;21.71;56700;12
30-01-2013 15:00;1;30-01-2013 15:00;65700;0;56100;57.2;;8300;9.6;8300;153197.2;21.94;57400;12
30-01-2013 15:15;1;30-01-2013 15:15;63000;0;48900;126.8;;12600;4;12600;153200.2;21.58;50400;11.5
30-01-2013 15:30;1;30-01-2013 15:30;58600;0;47400;79.3;;9600;9.2;9600;153203;21.78;49000;11
30-01-2013 15:45;1;30-01-2013 15:45;57900;0;51600;47;;5400;6.4;5400;153204.7;21.91;52500;10.5
30-01-2013 16:00;1;30-01-2013 16:00;58400;0;54300;22.9;;2400;10;2400;153205.6;21.7;56000;10
30-01-2013 16:15;0;30-01-2013 16:15;56200;0;54300;8.8;;900;8.8;900;153205.9;21.65;55300;9.75
30-01-2013 16:30;0;30-01-2013 16:30;30800;0;29100;6.5;;0;4.4;0;92364.8;21.86;30800;9.5
30-01-2013 16:45;0;30-01-2013 16:45;25200;0;24300;;;0;2;0;0;21.92;25200;9.25
30-01-2013 17:00;0;30-01-2013 17:00;26600;0;24900;;;0;1.6;0;0;21.65;26600;9
30-01-2013 17:15;0;30-01-2013 17:15;25200;0;23700;;;0;4;0;0;21.85;25200;8.75
30-01-2013 17:30;0;30-01-2013 17:30;24500;0;23400;;;0;3.6;0;0;21.79;24500;8.5
30-01-2013 17:45;0;30-01-2013 17:45;25200;0;23700;;;0;3.6;0;0;21.73;25200;8.25
30-01-2013 18:00;0;30-01-2013 18:00;23800;0;23100;;;0;3.2;0;0;21.83;23800;8
30-01-2013 18:15;0;30-01-2013 18:15;24500;0;23100;;;0;3.6;0;0;21.69;24500;7.75
30-01-2013 18:30;0;30-01-2013 18:30;24500;0;23100;;;0;3.2;0;0;21.96;24500;7.5
30-01-2013 18:45;0;30-01-2013 18:45;24500;0;22800;;;0;3.6;0;0;21.64;24500;7.25
30-01-2013 19:00;0;30-01-2013 19:00;23800;0;22800;;;0;3.2;0;0;21.74;23800;7
30-01-2013 19:15;0;30-01-2013 19:15;24500;0;22800;;;0;3.2;0;0;21.79;24500;7
30-01-2013 19:30;0;30-01-2013 19:30;23100;0;22500;;;0;3.2;0;0;21.56;23100;7
30-01-2013 19:45;0;30-01-2013 19:45;24500;0;22800;;;0;6.4;0;0;21.97;24500;7
30-01-2013 20:00;0;30-01-2013 20:00;23100;0;22200;;;0;3.2;0;0;21.62;23100;7
30-01-2013 20:15;0;30-01-2013 20:15;22400;0;20700;;;0;3.2;0;0;21.94;22400;6.75
30-01-2013 20:30;0;30-01-2013 20:30;21700;0;20700;;;0;2.8;0;0;21.58;21700;6.5
30-01-2013 20:45;0;30-01-2013 20:45;22400;0;20700;;;0;5.6;0;0;21.69;22400;6.25
30-01-2013 21:00;0;30-01-2013 21:00;21700;0;20700;;;0;4;0;0;21.51;21700;6
30-01-2013 21:15;0;30-01-2013 21:15;21700;0;20400;;;0;2.8;0;0;21.37;21700;6
30-01-2013 21:30;0;30-01-2013 21:30;21000;0;19800;;;0;2.8;0;0;21.63;21000;6
30-01-2013 21:45;0;30-01-2013 21:45;21700;0;20100;;;0;3.2;0;0;21.49;21700;6
30-01-2013 22:00;0;30-01-2013 22:00;21700;0;20100;;;0;3.2;0;0;21.31;21700;6
30-01-2013 22:15;0;30-01-2013 22:15;21700;0;20400;;;0;5.2;0;0;21.6;21700;6
30-01-2013 22:30;0;30-01-2013 22:30;19600;0;18600;;;0;4;0;0;21.25;19600;6
30-01-2013 22:45;0;30-01-2013 22:45;19600;0;18000;;;0;3.2;0;0;21.31;19600;6
30-01-2013 23:00;0;30-01-2013 23:00;19600;0;18600;;;0;8.4;0;0;21.36;19600;6
30-01-2013 23:15;0;30-01-2013 23:15;19600;0;18300;;;0;4;0;0;21.22;19600;5.75
30-01-2013 23:30;0;30-01-2013 23:30;21000;0;18900;;;0;4.8;0;0;21.37;21000;5.5
30-01-2013 23:45;0;30-01-2013 23:45;19600;0;18600;;;0;3.2;0;0;21.32;19600;5.25
31-01-2013 00:00;0;31-01-2013 00:00;20300;0;18900;;;0;2.8;0;0;21.3;20300;5
31-01-2013 00:15;0;31-01-2013 00:15;19600;0;18300;;;0;2.8;0;0;21.25;19600;4.75
31-01-2013 00:30;0;31-01-2013 00:30;19600;0;18600;;;0;6;0;0;21.2;19600;4.5
31-01-2013 00:45;0;31-01-2013 00:45;20300;0;18600;;;0;2.8;0;0;21.13;20300;4.25
31-01-2013 01:00;0;31-01-2013 01:00;19600;0;18000;;;0;2.8;0;0;21.16;19600;4
31-01-2013 01:15;0;31-01-2013 01:15;19600;0;18300;;;0;5.6;0;0;21.14;19600;4
31-01-2013 01:30;0;31-01-2013 01:30;18900;0;18000;;;0;3.6;0;0;21.09;18900;4
31-01-2013 01:45;0;31-01-2013 01:45;19600;0;18000;;;0;3.2;0;0;21.16;19600;4
31-01-2013 02:00;0;31-01-2013 02:00;32200;0;31200;;;0;6;0;0;20.93;32200;4
31-01-2013 02:15;0;31-01-2013 02:15;43400;0;41700;;;0;14;0;0;21.11;43400;3.75
31-01-2013 02:30;0;31-01-2013 02:30;42700;0;41400;;;0;6.8;0;0;20.79;42700;3.5
31-01-2013 02:45;0;31-01-2013 02:45;42700;0;41700;;;0;8.8;0;0;21.1;42700;3.25
31-01-2013 03:00;0;31-01-2013 03:00;43400;0;41700;;;0;4.4;0;0;21.35;43400;3
31-01-2013 03:15;0;31-01-2013 03:15;42700;0;41400;;;0;3.2;0;0;20.92;42700;3.25
31-01-2013 03:30;0;31-01-2013 03:30;42700;0;41400;;;0;6.8;0;0;21.25;42700;3.5
31-01-2013 03:45;0;31-01-2013 03:45;42700;0;41700;;;0;12.4;0;0;21.24;42700;3.75
31-01-2013 04:00;0;31-01-2013 04:00;43400;0;41700;;;0;5.2;0;0;21.06;43400;4
31-01-2013 04:15;0;31-01-2013 04:15;42000;0;40800;;;0;4.8;0;0;21.3;42000;4
31-01-2013 04:30;0;31-01-2013 04:30;43400;0;41700;;;0;6;0;0;20.83;43400;4
31-01-2013 04:45;0;31-01-2013 04:45;42000;0;40800;;;0;4.8;0;0;21.06;42000;4
31-01-2013 05:00;0;31-01-2013 05:00;44100;0;42600;;;0;7.6;0;0;20.84;44100;4
31-01-2013 05:15;0;31-01-2013 05:15;44800;0;44100;;;0;11.6;0;0;21.26;44800;4
31-01-2013 05:30;0;31-01-2013 05:30;45500;0;43800;;;0;11.6;0;0;21.22;45500;4
31-01-2013 05:45;0;31-01-2013 05:45;45500;0;44100;;;0;10.4;0;0;20.77;45500;4
31-01-2013 06:00;0;31-01-2013 06:00;62300;0;61500;;;0;12.4;0;0;21.19;62300;4
31-01-2013 06:15;0;31-01-2013 06:15;65100;0;63300;;;0;12;0;0;21.27;65100;4
31-01-2013 06:30;0;31-01-2013 06:30;61600;0;60300;;;0;17.6;0;0;21.83;61600;4
31-01-2013 06:45;0;31-01-2013 06:45;63000;0;61800;;;0;14.8;0;0;21.22;63000;4
31-01-2013 07:00;0;31-01-2013 07:00;70000;0;68700;;;0;10.4;0;0;21.79;70000;4
31-01-2013 07:15;1;31-01-2013 07:15;72800;0;71700;;;0;12.8;0;0;21.74;72800;4
31-01-2013 07:30;1;31-01-2013 07:30;74200;0;72600;;;0;12.4;0;0;21.71;74200;4
31-01-2013 07:45;1;31-01-2013 07:45;74200;0;73200;5.7;;0;12;0;153205.9;21.74;74200;4
31-01-2013 08:00;1;31-01-2013 08:00;79300;0;77100;11.5;;900;12.4;900;153205.9;21.89;78400;4
31-01-2013 08:15;1;31-01-2013 08:15;73900;0;70200;;;1800;10.8;1800;0;21.84;72100;4.25
